radius,bw,k_local,k_season,tau_days,eligible,nights_scored,median_error_min,mean_error_min,within_30m_hits,within_30m_rate,within_60m_hits,within_60m_rate,within_90m_hits,within_90m_rate,within_120m_hits,within_120m_rate,selection_score
2000,1.5,2,10,,98,29,88.0,118.0,11,0.11224489795918367,35,0.35714285714285715,50,0.5102040816326531,61,0.6224489795918368,3.041043083900227
2000,1.5,2,20,,98,29,88.0,118.0,11,0.11224489795918367,35,0.35714285714285715,50,0.5102040816326531,61,0.6224489795918368,3.041043083900227
1000,1.5,5,5,240.0,98,29,91.5,112.53061224489795,18,0.1836734693877551,26,0.2653061224489796,49,0.5,62,0.6326530612244898,3.036181972789116
1000,1.5,2,20,240.0,98,29,86.0,115.34693877551021,15,0.15306122448979592,28,0.2857142857142857,52,0.5306122448979592,61,0.6224489795918368,3.0336167800453517
1000,1.5,5,10,,98,29,95.0,115.85714285714286,17,0.17346938775510204,29,0.29591836734693877,48,0.4897959183673469,59,0.6020408163265306,3.0313208616780045
1000,1.5,5,10,240.0,98,29,91.5,113.0,18,0.1836734693877551,26,0.2653061224489796,49,0.5,61,0.6224489795918368,3.025977891156463
1000,1.5,5,5,,98,29,94.5,113.91836734693878,17,0.17346938775510204,28,0.2857142857142857,48,0.4897959183673469,61,0.6224489795918368,3.021811224489796
3000,1.0,5,20,240.0,98,29,91.0,119.40816326530613,13,0.1326530612244898,32,0.32653061224489793,48,0.4897959183673469,62,0.6326530612244898,2.9960600907029473
3000,1.0,5,10,,98,29,92.5,121.79591836734694,13,0.1326530612244898,33,0.336734693877551,47,0.47959183673469385,61,0.6224489795918368,2.9939767573696145
2000,1.5,10,20,240.0,98,29,97.0,115.9795918367347,16,0.16326530612244897,31,0.3163265306122449,44,0.4489795918367347,61,0.6224489795918368,2.9877267573696145
1000,1.0,2,10,120.0,98,29,90.0,116.51020408163265,16,0.16326530612244897,28,0.2857142857142857,49,0.5,59,0.6020408163265306,2.9872448979591835
2000,1.5,2,10,240.0,98,29,87.0,117.6938775510204,9,0.09183673469387756,34,0.3469387755102041,52,0.5306122448979592,62,0.6326530612244898,2.9812074829931974
2000,1.5,2,20,240.0,98,29,87.0,117.6938775510204,9,0.09183673469387756,34,0.3469387755102041,52,0.5306122448979592,62,0.6326530612244898,2.9812074829931974
3000,0.75,2,5,240.0,98,29,90.5,123.51020408163265,13,0.1326530612244898,31,0.3163265306122449,49,0.5,61,0.6224489795918368,2.9763463718820864
3000,0.75,2,10,240.0,98,29,90.5,123.51020408163265,13,0.1326530612244898,31,0.3163265306122449,49,0.5,61,0.6224489795918368,2.9763463718820864
3000,0.75,2,20,240.0,98,29,90.5,123.51020408163265,13,0.1326530612244898,31,0.3163265306122449,49,0.5,61,0.6224489795918368,2.9763463718820864
3000,1.0,2,5,,98,29,92.5,123.3265306122449,12,0.12244897959183673,34,0.3469387755102041,47,0.47959183673469385,60,0.6122448979591837,2.973568594104308
3000,1.0,5,20,,98,29,95.5,122.10204081632654,13,0.1326530612244898,33,0.336734693877551,46,0.46938775510204084,61,0.6224489795918368,2.969401927437642
2000,1.5,10,10,,98,29,97.0,116.59183673469387,15,0.15306122448979592,32,0.32653061224489793,44,0.4489795918367347,60,0.6122448979591837,2.967318594104308
1000,1.5,5,20,240.0,98,29,91.5,112.6938775510204,17,0.17346938775510204,25,0.25510204081632654,49,0.5,62,0.6326530612244898,2.9647534013605443
1000,1.0,2,20,120.0,98,29,92.5,116.81632653061224,16,0.16326530612244897,28,0.2857142857142857,48,0.4897959183673469,59,0.6020408163265306,2.9633645124716548
1000,1.5,5,5,120.0,98,29,91.5,112.83673469387755,16,0.16326530612244897,26,0.2653061224489796,49,0.5,62,0.6326530612244898,2.9545493197278914
1000,1.5,5,10,120.0,98,29,91.5,112.83673469387755,16,0.16326530612244897,26,0.2653061224489796,49,0.5,62,0.6326530612244898,2.9545493197278914
3000,1.0,2,10,,98,29,95.5,123.63265306122449,12,0.12244897959183673,34,0.3469387755102041,46,0.46938775510204084,60,0.6122448979591837,2.948993764172336
3000,1.0,2,20,,98,29,95.5,123.63265306122449,12,0.12244897959183673,34,0.3469387755102041,46,0.46938775510204084,60,0.6122448979591837,2.948993764172336
2000,1.0,2,5,120.0,98,29,91.5,120.38775510204081,12,0.12244897959183673,33,0.336734693877551,47,0.47959183673469385,60,0.6122448979591837,2.944345238095238
2000,1.0,2,10,120.0,98,29,91.5,120.38775510204081,12,0.12244897959183673,33,0.336734693877551,47,0.47959183673469385,60,0.6122448979591837,2.944345238095238
2000,1.0,2,20,120.0,98,29,91.5,120.38775510204081,12,0.12244897959183673,33,0.336734693877551,47,0.47959183673469385,60,0.6122448979591837,2.944345238095238
2000,1.5,10,20,,98,29,100.5,117.10204081632654,15,0.15306122448979592,32,0.32653061224489793,43,0.4387755102040816,60,0.6122448979591837,2.942049319727891
2000,1.5,2,5,240.0,98,29,87.0,118.0,8,0.08163265306122448,34,0.3469387755102041,52,0.5306122448979592,62,0.6326530612244898,2.9403911564625855
1000,1.0,2,5,120.0,98,29,90.0,117.42857142857143,15,0.15306122448979592,28,0.2857142857142857,49,0.5,58,0.5918367346938775,2.936224489795918
3000,0.75,2,5,120.0,98,29,90.5,122.34693877551021,11,0.11224489795918367,31,0.3163265306122449,49,0.5,62,0.6326530612244898,2.9049178004535148
3000,0.75,2,10,120.0,98,29,90.5,122.34693877551021,11,0.11224489795918367,31,0.3163265306122449,49,0.5,62,0.6326530612244898,2.9049178004535148
3000,0.75,2,20,120.0,98,29,90.5,122.34693877551021,11,0.11224489795918367,31,0.3163265306122449,49,0.5,62,0.6326530612244898,2.9049178004535148
1000,1.0,2,5,240.0,98,29,94.5,118.04081632653062,16,0.16326530612244897,27,0.2755102040816326,47,0.47959183673469385,58,0.5918367346938775,2.899362244897959
3000,0.75,2,5,,98,29,92.5,126.16326530612245,13,0.1326530612244898,30,0.30612244897959184,47,0.47959183673469385,60,0.6122448979591837,2.8919359410430836
3000,0.75,2,10,,98,29,92.5,126.16326530612245,13,0.1326530612244898,30,0.30612244897959184,47,0.47959183673469385,60,0.6122448979591837,2.8919359410430836
3000,0.75,2,20,,98,29,92.5,126.16326530612245,13,0.1326530612244898,30,0.30612244897959184,47,0.47959183673469385,60,0.6122448979591837,2.8919359410430836
3000,1.0,2,5,240.0,98,29,91.0,121.24489795918367,9,0.09183673469387756,34,0.3469387755102041,48,0.4897959183673469,61,0.6224489795918368,2.8838151927437643
3000,1.0,2,10,240.0,98,29,91.0,121.24489795918367,9,0.09183673469387756,34,0.3469387755102041,48,0.4897959183673469,61,0.6224489795918368,2.8838151927437643
3000,1.0,2,20,240.0,98,29,91.0,121.24489795918367,9,0.09183673469387756,34,0.3469387755102041,48,0.4897959183673469,61,0.6224489795918368,2.8838151927437643
2000,1.0,10,20,240.0,98,29,93.5,121.08163265306122,13,0.1326530612244898,30,0.30612244897959184,47,0.47959183673469385,58,0.5918367346938775,2.870138888888889
2000,1.0,10,5,240.0,98,29,95.5,121.08163265306122,13,0.1326530612244898,30,0.30612244897959184,47,0.47959183673469385,57,0.5816326530612245,2.8571570294784583
2000,1.0,10,10,240.0,98,29,95.5,121.08163265306122,13,0.1326530612244898,30,0.30612244897959184,47,0.47959183673469385,57,0.5816326530612245,2.8571570294784583
2000,1.0,10,5,120.0,98,29,93.0,120.3061224489796,13,0.1326530612244898,28,0.2857142857142857,48,0.4897959183673469,59,0.6020408163265306,2.840221088435374
3000,1.0,10,20,,98,29,96.0,121.59183673469387,14,0.14285714285714285,29,0.29591836734693877,45,0.45918367346938777,58,0.5918367346938775,2.8360544217687074
2000,1.0,2,20,240.0,98,29,93.0,122.0,11,0.11224489795918367,32,0.32653061224489793,45,0.45918367346938777,60,0.6122448979591837,2.8300170068027213
2000,1.0,10,10,120.0,98,29,93.0,120.61224489795919,13,0.1326530612244898,28,0.2857142857142857,48,0.4897959183673469,58,0.5918367346938775,2.830017006802721
2000,1.0,10,20,120.0,98,29,93.0,120.61224489795919,13,0.1326530612244898,28,0.2857142857142857,48,0.4897959183673469,58,0.5918367346938775,2.830017006802721
1000,0.75,2,5,120.0,98,29,101.0,120.46938775510205,15,0.15306122448979592,29,0.29591836734693877,43,0.4387755102040816,58,0.5918367346938775,2.8291099773242627
3000,1.0,10,5,,98,29,94.5,120.9795918367347,13,0.1326530612244898,29,0.29591836734693877,46,0.46938775510204084,59,0.6020408163265306,2.8279336734693876
2000,0.75,2,5,120.0,98,29,93.0,124.9795918367347,13,0.1326530612244898,29,0.29591836734693877,46,0.46938775510204084,58,0.5918367346938775,2.819812925170068
2000,0.75,2,10,120.0,98,29,93.0,124.9795918367347,13,0.1326530612244898,29,0.29591836734693877,46,0.46938775510204084,58,0.5918367346938775,2.819812925170068
2000,0.75,2,20,120.0,98,29,93.0,124.9795918367347,13,0.1326530612244898,29,0.29591836734693877,46,0.46938775510204084,58,0.5918367346938775,2.819812925170068
2000,1.0,2,5,240.0,98,29,95.0,122.0,11,0.11224489795918367,32,0.32653061224489793,45,0.45918367346938777,59,0.6020408163265306,2.81703514739229
2000,1.0,2,10,240.0,98,29,95.0,122.3061224489796,11,0.11224489795918367,32,0.32653061224489793,45,0.45918367346938777,59,0.6020408163265306,2.81703514739229
3000,0.75,5,5,240.0,98,29,94.0,124.28571428571429,10,0.10204081632653061,31,0.3163265306122449,46,0.46938775510204084,62,0.6326530612244898,2.7980158730158733
3000,0.75,5,10,240.0,98,29,94.0,124.28571428571429,10,0.10204081632653061,31,0.3163265306122449,46,0.46938775510204084,62,0.6326530612244898,2.7980158730158733
1000,1.0,2,10,240.0,98,29,96.0,119.26530612244898,15,0.15306122448979592,26,0.2653061224489796,46,0.46938775510204084,57,0.5816326530612245,2.7952380952380955
3000,1.0,10,10,,98,29,96.0,121.59183673469387,13,0.1326530612244898,29,0.29591836734693877,45,0.45918367346938777,58,0.5918367346938775,2.795238095238095
1000,0.75,2,10,120.0,98,29,101.0,120.77551020408163,14,0.14285714285714285,29,0.29591836734693877,43,0.4387755102040816,58,0.5918367346938775,2.7882936507936504
1000,0.75,2,20,120.0,98,29,101.0,120.77551020408163,14,0.14285714285714285,29,0.29591836734693877,43,0.4387755102040816,58,0.5918367346938775,2.7882936507936504
3000,0.75,5,5,120.0,98,29,92.5,123.0,9,0.09183673469387756,31,0.3163265306122449,47,0.47959183673469385,62,0.6326530612244898,2.7796910430839
3000,0.75,5,10,120.0,98,29,92.5,123.0,9,0.09183673469387756,31,0.3163265306122449,47,0.47959183673469385,62,0.6326530612244898,2.7796910430839
3000,0.75,5,20,120.0,98,29,92.5,123.0,9,0.09183673469387756,31,0.3163265306122449,47,0.47959183673469385,62,0.6326530612244898,2.7796910430839
1000,1.0,10,5,,98,29,99.5,116.71428571428571,16,0.16326530612244897,24,0.24489795918367346,44,0.4489795918367347,61,0.6224489795918368,2.769968820861678
2000,1.0,2,10,,98,29,93.0,123.22448979591837,9,0.09183673469387756,33,0.336734693877551,45,0.45918367346938777,59,0.6020408163265306,2.768792517006802
2000,1.0,2,20,,98,29,93.0,123.22448979591837,9,0.09183673469387756,33,0.336734693877551,45,0.45918367346938777,59,0.6020408163265306,2.768792517006802
3000,0.75,5,20,240.0,98,29,94.0,124.59183673469387,10,0.10204081632653061,30,0.30612244897959184,46,0.46938775510204084,62,0.6326530612244898,2.767403628117914
1000,1.0,2,20,240.0,98,29,94.5,119.87755102040816,14,0.14285714285714285,26,0.2653061224489796,46,0.46938775510204084,58,0.5918367346938775,2.7667091836734694
3000,0.75,10,5,120.0,98,29,94.0,123.0204081632653,12,0.12244897959183673,27,0.2755102040816326,46,0.46938775510204084,62,0.6326530612244898,2.757199546485261
1000,1.0,2,10,,98,29,94.5,124.14285714285714,14,0.14285714285714285,26,0.2653061224489796,46,0.46938775510204084,57,0.5816326530612245,2.7565051020408164
2000,1.0,2,5,,98,29,95.0,123.53061224489795,9,0.09183673469387756,33,0.336734693877551,45,0.45918367346938777,58,0.5918367346938775,2.7558106575963714
2000,0.75,2,5,240.0,98,29,91.5,124.71428571428571,10,0.10204081632653061,30,0.30612244897959184,47,0.47959183673469385,58,0.5918367346938775,2.75046768707483
2000,0.75,2,10,240.0,98,29,91.5,124.71428571428571,10,0.10204081632653061,30,0.30612244897959184,47,0.47959183673469385,58,0.5918367346938775,2.75046768707483
2000,0.75,2,20,240.0,98,29,91.5,124.71428571428571,10,0.10204081632653061,30,0.30612244897959184,47,0.47959183673469385,58,0.5918367346938775,2.75046768707483
3000,0.75,10,20,120.0,98,29,94.0,123.63265306122449,11,0.11224489795918367,28,0.2857142857142857,46,0.46938775510204084,62,0.6326530612244898,2.7469954648526076
1000,1.0,2,5,,98,29,96.0,124.44897959183673,14,0.14285714285714285,26,0.2653061224489796,46,0.46938775510204084,56,0.5714285714285714,2.7442176870748303
1000,1.0,10,10,,98,29,97.0,117.3265306122449,14,0.14285714285714285,25,0.25510204081632654,44,0.4489795918367347,61,0.6224489795918368,2.722420634920635
3000,0.75,10,10,120.0,98,29,94.0,123.93877551020408,11,0.11224489795918367,27,0.2755102040816326,46,0.46938775510204084,62,0.6326530612244898,2.7163832199546487
1000,1.0,2,20,,98,29,94.5,124.75510204081633,13,0.1326530612244898,26,0.2653061224489796,46,0.46938775510204084,57,0.5816326530612245,2.715688775510204
3000,0.75,5,5,,98,29,96.0,126.77551020408163,10,0.10204081632653061,29,0.29591836734693877,46,0.46938775510204084,60,0.6122448979591837,2.713605442176871
2000,1.0,10,10,,98,29,96.5,124.63265306122449,12,0.12244897959183673,27,0.2755102040816326,45,0.45918367346938777,58,0.5918367346938775,2.69250283446712
2000,1.0,10,20,,98,29,96.5,124.63265306122449,12,0.12244897959183673,27,0.2755102040816326,45,0.45918367346938777,58,0.5918367346938775,2.69250283446712
3000,0.75,5,10,,98,29,96.0,127.08163265306122,10,0.10204081632653061,28,0.2857142857142857,46,0.46938775510204084,60,0.6122448979591837,2.6829931972789116
3000,0.75,5,20,,98,29,96.0,127.38775510204081,10,0.10204081632653061,28,0.2857142857142857,46,0.46938775510204084,60,0.6122448979591837,2.6829931972789116
2000,0.75,2,5,,98,29,99.5,128.77551020408163,11,0.11224489795918367,29,0.29591836734693877,44,0.4489795918367347,57,0.5816326530612245,2.6781320861678006
2000,0.75,2,10,,98,29,99.5,128.77551020408163,11,0.11224489795918367,29,0.29591836734693877,44,0.4489795918367347,57,0.5816326530612245,2.6781320861678006
2000,0.75,2,20,,98,29,99.5,128.77551020408163,11,0.11224489795918367,29,0.29591836734693877,44,0.4489795918367347,57,0.5816326530612245,2.6781320861678006
2000,1.0,10,5,,98,29,100.0,124.93877551020408,12,0.12244897959183673,27,0.2755102040816326,45,0.45918367346938777,57,0.5816326530612245,2.677437641723356
1000,1.0,10,5,240.0,98,29,100.5,117.71428571428571,14,0.14285714285714285,24,0.24489795918367346,44,0.4489795918367347,59,0.6020408163265306,2.666539115646258
1000,1.0,10,10,240.0,98,29,100.5,117.81632653061224,14,0.14285714285714285,24,0.24489795918367346,44,0.4489795918367347,59,0.6020408163265306,2.666539115646258
2000,1.0,5,5,120.0,98,29,94.0,122.3061224489796,10,0.10204081632653061,27,0.2755102040816326,47,0.47959183673469385,59,0.6020408163265306,2.665362811791383
2000,1.0,5,10,120.0,98,29,94.0,122.61224489795919,10,0.10204081632653061,27,0.2755102040816326,47,0.47959183673469385,59,0.6020408163265306,2.665362811791383
2000,1.0,5,20,120.0,98,29,94.0,122.91836734693878,10,0.10204081632653061,27,0.2755102040816326,47,0.47959183673469385,59,0.6020408163265306,2.665362811791383
1000,1.0,10,5,120.0,98,29,97.0,117.12244897959184,14,0.14285714285714285,23,0.23469387755102042,45,0.45918367346938777,59,0.6020408163265306,2.661196145124716
1000,1.0,10,20,240.0,98,29,106.5,119.04081632653062,14,0.14285714285714285,24,0.24489795918367346,45,0.45918367346938777,57,0.5816326530612245,2.6582057823129253
1000,1.0,10,10,120.0,98,29,97.0,117.73469387755102,14,0.14285714285714285,23,0.23469387755102042,45,0.45918367346938777,58,0.5918367346938775,2.650992063492063
1000,1.0,10,20,,98,29,110.5,120.08163265306122,14,0.14285714285714285,24,0.24489795918367346,44,0.4489795918367347,57,0.5816326530612245,2.6322420634920634
3000,0.75,10,5,240.0,98,29,97.5,125.18367346938776,10,0.10204081632653061,27,0.2755102040816326,44,0.4489795918367347,62,0.6326530612244898,2.629889455782313
2000,1.0,5,10,,98,29,95.0,125.06122448979592,10,0.10204081632653061,27,0.2755102040816326,44,0.4489795918367347,60,0.6122448979591837,2.612953514739229
2000,1.0,5,20,240.0,98,29,95.0,124.44897959183673,10,0.10204081632653061,27,0.2755102040816326,44,0.4489795918367347,60,0.6122448979591837,2.612953514739229
2000,1.0,5,20,,98,29,95.0,125.06122448979592,10,0.10204081632653061,27,0.2755102040816326,44,0.4489795918367347,60,0.6122448979591837,2.612953514739229
2000,1.0,5,5,240.0,98,29,96.5,124.75510204081633,10,0.10204081632653061,27,0.2755102040816326,44,0.4489795918367347,59,0.6020408163265306,2.6006660997732425
2000,1.0,5,5,,98,29,96.5,125.36734693877551,10,0.10204081632653061,27,0.2755102040816326,44,0.4489795918367347,59,0.6020408163265306,2.6006660997732425
2000,1.0,5,10,240.0,98,29,96.5,124.75510204081633,10,0.10204081632653061,27,0.2755102040816326,44,0.4489795918367347,59,0.6020408163265306,2.6006660997732425
1000,1.0,5,5,120.0,98,29,98.5,118.14285714285714,12,0.12244897959183673,23,0.23469387755102042,47,0.47959183673469385,57,0.5816326530612245,2.5978883219954647
3000,0.75,10,10,240.0,98,29,97.5,125.79591836734694,9,0.09183673469387756,27,0.2755102040816326,44,0.4489795918367347,61,0.6224489795918368,2.578869047619048
1000,1.0,10,20,120.0,98,29,106.5,118.95918367346938,13,0.1326530612244898,23,0.23469387755102042,45,0.45918367346938777,56,0.5714285714285714,2.5765731292517002
1000,0.75,5,20,120.0,98,29,100.0,117.61224489795919,8,0.08163265306122448,28,0.2857142857142857,45,0.45918367346938777,59,0.6020408163265306,2.565192743764172
1000,1.0,5,20,240.0,98,29,97.5,121.12244897959184,12,0.12244897959183673,24,0.24489795918367346,43,0.4387755102040816,58,0.5918367346938775,2.5584608843537415
1000,1.0,5,5,240.0,98,29,100.0,119.18367346938776,12,0.12244897959183673,23,0.23469387755102042,45,0.45918367346938777,57,0.5816326530612245,2.554988662131519
3000,0.75,10,20,240.0,98,29,98.5,127.3265306122449,9,0.09183673469387756,27,0.2755102040816326,43,0.4387755102040816,60,0.6122448979591837,2.5468679138321995
1000,1.0,5,5,,98,29,106.5,122.04081632653062,12,0.12244897959183673,24,0.24489795918367346,44,0.4489795918367347,56,0.5714285714285714,2.545960884353742
3000,0.75,10,5,,98,29,98.5,129.20408163265307,11,0.11224489795918367,24,0.24489795918367346,44,0.4489795918367347,57,0.5816326530612245,2.5264597505668935
3000,0.75,10,20,,98,29,98.5,130.3673469387755,11,0.11224489795918367,24,0.24489795918367346,44,0.4489795918367347,57,0.5816326530612245,2.5264597505668935
1000,0.75,5,5,120.0,98,29,100.0,117.91836734693878,7,0.07142857142857142,28,0.2857142857142857,45,0.45918367346938777,59,0.6020408163265306,2.52437641723356
1000,0.75,5,10,120.0,98,29,100.0,117.91836734693878,7,0.07142857142857142,28,0.2857142857142857,45,0.45918367346938777,59,0.6020408163265306,2.52437641723356
3000,0.75,10,10,,98,29,98.5,129.44897959183675,11,0.11224489795918367,23,0.23469387755102042,44,0.4489795918367347,57,0.5816326530612245,2.495847505668934
1000,1.0,5,10,120.0,98,29,106.5,119.46938775510205,11,0.11224489795918367,22,0.22448979591836735,46,0.46938775510204084,56,0.5714285714285714,2.484736394557823
1000,1.0,5,20,120.0,98,29,106.5,121.91836734693878,11,0.11224489795918367,22,0.22448979591836735,46,0.46938775510204084,56,0.5714285714285714,2.484736394557823
1000,1.0,5,20,,98,29,106.5,124.44897959183673,12,0.12244897959183673,23,0.23469387755102042,41,0.41836734693877553,57,0.5816326530612245,2.464328231292517
2000,0.75,5,5,,98,29,106.5,128.77551020408163,10,0.10204081632653061,24,0.24489795918367346,43,0.4387755102040816,57,0.5816326530612245,2.454124149659864
1000,1.0,5,10,,98,29,106.5,123.06122448979592,11,0.11224489795918367,23,0.23469387755102042,43,0.4387755102040816,56,0.5714285714285714,2.454124149659864
1000,1.0,5,10,240.0,98,29,106.5,120.51020408163265,11,0.11224489795918367,22,0.22448979591836735,44,0.4489795918367347,56,0.5714285714285714,2.4439200680272104
2000,0.75,5,5,120.0,98,29,106.5,128.3469387755102,9,0.09183673469387756,24,0.24489795918367346,44,0.4489795918367347,57,0.5816326530612245,2.433715986394558
2000,0.75,5,10,120.0,98,29,106.5,128.3469387755102,9,0.09183673469387756,24,0.24489795918367346,44,0.4489795918367347,57,0.5816326530612245,2.433715986394558
2000,0.75,5,20,120.0,98,29,106.5,128.3469387755102,9,0.09183673469387756,24,0.24489795918367346,44,0.4489795918367347,57,0.5816326530612245,2.433715986394558
2000,0.75,5,10,,98,29,106.5,129.08163265306123,10,0.10204081632653061,23,0.23469387755102042,43,0.4387755102040816,57,0.5816326530612245,2.423511904761905
2000,0.75,5,20,,98,29,106.5,129.08163265306123,10,0.10204081632653061,23,0.23469387755102042,43,0.4387755102040816,57,0.5816326530612245,2.423511904761905
2000,0.75,10,5,240.0,98,29,106.5,130.16326530612244,10,0.10204081632653061,23,0.23469387755102042,43,0.4387755102040816,57,0.5816326530612245,2.423511904761905
2000,0.75,10,10,240.0,98,29,106.5,130.77551020408163,10,0.10204081632653061,23,0.23469387755102042,43,0.4387755102040816,56,0.5714285714285714,2.413307823129252
2000,0.75,5,5,240.0,98,29,106.5,128.77551020408163,9,0.09183673469387756,24,0.24489795918367346,43,0.4387755102040816,57,0.5816326530612245,2.4133078231292515
2000,0.75,5,10,240.0,98,29,106.5,128.77551020408163,9,0.09183673469387756,24,0.24489795918367346,43,0.4387755102040816,57,0.5816326530612245,2.4133078231292515
1000,0.75,2,5,240.0,98,29,112.0,125.40816326530613,11,0.11224489795918367,25,0.25510204081632654,39,0.3979591836734694,54,0.5510204081632653,2.405668934240363
1000,0.75,2,10,240.0,98,29,112.0,125.40816326530613,11,0.11224489795918367,25,0.25510204081632654,39,0.3979591836734694,54,0.5510204081632653,2.405668934240363
1000,0.75,2,20,240.0,98,29,112.0,125.40816326530613,11,0.11224489795918367,25,0.25510204081632654,39,0.3979591836734694,54,0.5510204081632653,2.405668934240363
2000,0.75,10,5,,98,29,112.5,131.40816326530611,10,0.10204081632653061,24,0.24489795918367346,42,0.42857142857142855,55,0.5612244897959183,2.404974489795918
2000,0.75,10,20,240.0,98,29,112.5,131.08163265306123,10,0.10204081632653061,23,0.23469387755102042,43,0.4387755102040816,55,0.5612244897959183,2.3947704081632653
2000,0.75,5,20,240.0,98,29,106.5,129.08163265306123,9,0.09183673469387756,23,0.23469387755102042,43,0.4387755102040816,57,0.5816326530612245,2.3826955782312926
1000,0.75,5,5,240.0,98,29,110.0,122.51020408163265,8,0.08163265306122448,25,0.25510204081632654,41,0.41836734693877553,58,0.5918367346938775,2.3676303854875282
2000,0.75,10,10,,98,29,112.5,132.0204081632653,10,0.10204081632653061,22,0.22448979591836735,42,0.42857142857142855,55,0.5612244897959183,2.34375
2000,0.75,10,20,,98,29,112.5,132.3265306122449,10,0.10204081632653061,22,0.22448979591836735,42,0.42857142857142855,55,0.5612244897959183,2.34375
1000,0.75,10,5,,98,29,112.0,124.40816326530613,10,0.10204081632653061,22,0.22448979591836735,40,0.40816326530612246,58,0.5918367346938775,2.3342403628117916
2000,0.75,10,5,120.0,98,29,106.5,129.22448979591837,10,0.10204081632653061,19,0.19387755102040816,43,0.4387755102040816,59,0.6020408163265306,2.321471088435374
1000,0.75,10,10,,98,29,114.0,125.42857142857143,10,0.10204081632653061,22,0.22448979591836735,39,0.3979591836734694,57,0.5816326530612245,2.3008503401360545
1000,0.75,2,5,,98,29,116.0,132.77551020408163,12,0.12244897959183673,23,0.23469387755102042,36,0.3673469387755102,52,0.5306122448979592,2.2980725623582767
1000,0.75,2,10,,98,29,116.0,132.77551020408163,12,0.12244897959183673,23,0.23469387755102042,36,0.3673469387755102,52,0.5306122448979592,2.2980725623582767
1000,0.75,2,20,,98,29,116.0,132.3469387755102,12,0.12244897959183673,23,0.23469387755102042,36,0.3673469387755102,52,0.5306122448979592,2.2980725623582767
2000,0.75,10,10,120.0,98,29,110.0,130.14285714285714,10,0.10204081632653061,19,0.19387755102040816,42,0.42857142857142855,59,0.6020408163265306,2.296201814058957
2000,0.75,10,20,120.0,98,29,110.0,129.30612244897958,10,0.10204081632653061,19,0.19387755102040816,42,0.42857142857142855,59,0.6020408163265306,2.296201814058957
1000,0.75,5,10,,98,29,110.5,125.3061224489796,8,0.08163265306122448,23,0.23469387755102042,40,0.40816326530612246,57,0.5816326530612245,2.275099206349206
1000,0.75,5,10,240.0,98,29,110.5,124.08163265306122,7,0.07142857142857142,24,0.24489795918367346,40,0.40816326530612246,57,0.5816326530612245,2.264895124716553
1000,0.75,10,5,240.0,98,29,114.0,125.22448979591837,9,0.09183673469387756,22,0.22448979591836735,39,0.3979591836734694,57,0.5816326530612245,2.260034013605442
1000,0.75,5,5,,98,29,110.5,125.0,8,0.08163265306122448,22,0.22448979591836735,40,0.40816326530612246,57,0.5816326530612245,2.2444869614512473
1000,0.75,10,10,240.0,98,29,114.0,125.36734693877551,8,0.08163265306122448,22,0.22448979591836735,40,0.40816326530612246,57,0.5816326530612245,2.2396258503401363
1000,0.75,10,10,120.0,98,29,114.0,125.59183673469387,8,0.08163265306122448,21,0.21428571428571427,39,0.3979591836734694,57,0.5816326530612245,2.1886054421768706
1000,0.75,5,20,,98,29,114.0,128.57142857142858,8,0.08163265306122448,22,0.22448979591836735,38,0.3877551020408163,55,0.5612244897959183,2.1784013605442176
1000,0.75,10,5,120.0,98,29,114.0,125.95918367346938,9,0.09183673469387756,19,0.19387755102040816,39,0.3979591836734694,57,0.5816326530612245,2.1681972789115647
1000,0.75,5,20,240.0,98,29,114.0,127.55102040816327,7,0.07142857142857142,22,0.22448979591836735,38,0.3877551020408163,55,0.5612244897959183,2.1375850340136053
1000,0.75,10,20,240.0,98,29,117.0,128.83673469387756,7,0.07142857142857142,21,0.21428571428571427,38,0.3877551020408163,55,0.5612244897959183,2.102806122448979
1000,0.75,10,20,120.0,98,29,117.0,128.44897959183675,7,0.07142857142857142,20,0.20408163265306123,37,0.37755102040816324,55,0.5612244897959183,2.051785714285714
1000,0.75,10,20,,98,29,117.0,130.18367346938774,6,0.061224489795918366,21,0.21428571428571427,37,0.37755102040816324,54,0.5510204081632653,2.031377551020408
